"papp","at"
"1054","2024-03-20 15:00:00+00"
"1049.3846153846155","2024-03-20 15:01:00+00"
"1068.3846153846155","2024-03-20 15:02:00+00"
"1051.5384615384614","2024-03-20 15:03:00+00"
"1053.6923076923076","2024-03-20 15:04:00+00"
"1053.0740740740741","2024-03-20 15:05:00+00"
"1029.923076923077","2024-03-20 15:06:00+00"
"1033.8076923076924","2024-03-20 15:07:00+00"
"1052.7692307692307","2024-03-20 15:09:00+00"
"1046.5","2024-03-20 15:08:00+00"
"1052.076923076923","2024-03-20 15:10:00+00"
"1039.076923076923","2024-03-20 15:11:00+00"
"1062.923076923077","2024-03-20 15:12:00+00"
"1024.3846153846155","2024-03-20 15:13:00+00"
"1042.16","2024-03-20 15:14:00+00"
"1057.8461538461538","2024-03-20 15:15:00+00"
"1009.7037037037037","2024-03-20 15:17:00+00"
"1033.1538461538462","2024-03-20 15:16:00+00"
"1014.7307692307693","2024-03-20 15:18:00+00"
"1019.8076923076923","2024-03-20 15:19:00+00"
"1028.6538461538462","2024-03-20 15:20:00+00"
"1032.6923076923076","2024-03-20 15:21:00+00"
"1013.6153846153846","2024-03-20 15:22:00+00"
"1020.3076923076923","2024-03-20 15:23:00+00"
"1008","2024-03-20 15:25:00+00"
"1042.2307692307693","2024-03-20 15:24:00+00"
"1010.5384615384615","2024-03-20 15:26:00+00"
"1036.8461538461538","2024-03-20 15:27:00+00"
"1026.6923076923076","2024-03-20 15:29:00+00"
"1013.1538461538462","2024-03-20 15:28:00+00"
"1040.037037037037","2024-03-20 15:30:00+00"
"999.6538461538462","2024-03-20 15:31:00+00"
"1007.3846153846154","2024-03-20 15:33:00+00"
"999.9230769230769","2024-03-20 15:32:00+00"
"1010.7692307692307","2024-03-20 15:35:00+00"
"985.8461538461538","2024-03-20 15:34:00+00"
"999.1111111111111","2024-03-20 15:36:00+00"
"1024.923076923077","2024-03-20 15:37:00+00"
"1029.3846153846155","2024-03-20 15:39:00+00"
"1044.4615384615386","2024-03-20 15:38:00+00"
"1004.0769230769231","2024-03-20 15:41:00+00"
"1017.8461538461538","2024-03-20 15:40:00+00"
"997.4615384615385","2024-03-20 15:42:00+00"
"982.2307692307693","2024-03-20 15:43:00+00"
"930.3076923076923","2024-03-22 15:52:00+00"
"992.9230769230769","2024-03-20 15:45:00+00"
"1002.2307692307693","2024-03-20 15:44:00+00"
"941.9230769230769","2024-03-22 15:53:00+00"
"1002.7777777777778","2024-03-20 15:47:00+00"
"1022.4615384615385","2024-03-20 15:46:00+00"
"1016","2024-03-20 15:50:00+00"
"1021.3076923076923","2024-03-20 15:48:00+00"
"1016.5384615384615","2024-03-20 15:49:00+00"
"1001.2307692307693","2024-03-20 15:51:00+00"
"1017.5384615384615","2024-03-20 15:52:00+00"
"1045.7692307692307","2024-03-20 15:53:00+00"
"1023.8461538461538","2024-03-20 15:55:00+00"
"1012.9230769230769","2024-03-20 15:54:00+00"
"1020.1153846153846","2024-03-20 15:57:00+00"
"1023.1481481481482","2024-03-20 15:56:00+00"
"1015.3846153846154","2024-03-20 15:58:00+00"
"978.0769230769231","2024-03-20 15:59:00+00"
"999.9230769230769","2024-03-20 16:00:00+00"
"1029.6923076923076","2024-03-20 16:01:00+00"
"1018.1538461538462","2024-03-20 16:02:00+00"
"1000.3846153846154","2024-03-20 16:03:00+00"
"1013.7692307692307","2024-03-20 16:04:00+00"
"988.2307692307693","2024-03-20 16:05:00+00"
"998.9230769230769","2024-03-20 16:06:00+00"
"1012","2024-03-20 16:07:00+00"
"1014.8461538461538","2024-03-20 16:08:00+00"
"1018.6923076923077","2024-03-20 16:09:00+00"
"1003.3076923076923","2024-03-20 16:10:00+00"
"992.7692307692307","2024-03-20 16:11:00+00"
"994.9230769230769","2024-03-20 16:13:00+00"
"993.8461538461538","2024-03-20 16:12:00+00"
"982.4615384615385","2024-03-20 16:15:00+00"
"988.5185185185185","2024-03-20 16:14:00+00"
"1014.3076923076923","2024-03-20 16:16:00+00"
"998.5384615384615","2024-03-20 16:17:00+00"
"978.8461538461538","2024-03-20 16:19:00+00"
"1000.6923076923077","2024-03-20 16:18:00+00"
"1004.5185185185185","2024-03-20 16:21:00+00"
"1008.3846153846154","2024-03-20 16:20:00+00"
"1009.92","2024-03-20 16:23:00+00"
"1007.8461538461538","2024-03-20 16:22:00+00"
"1012.5384615384615","2024-03-20 16:25:00+00"
"1007.2222222222222","2024-03-20 16:24:00+00"
"1038.8461538461538","2024-03-20 16:26:00+00"
"1011.4615384615385","2024-03-20 16:27:00+00"
"1022.8461538461538","2024-03-20 16:28:00+00"
"1011.0769230769231","2024-03-20 16:29:00+00"
"1024.923076923077","2024-03-20 16:31:00+00"
"1000.7692307692307","2024-03-20 16:30:00+00"
"1078.7692307692307","2024-03-20 16:33:00+00"
"1072.2307692307693","2024-03-20 16:32:00+00"
"1076.2222222222222","2024-03-20 16:34:00+00"
"1036.576923076923","2024-03-20 16:35:00+00"
"1011.9230769230769","2024-03-20 16:36:00+00"
"1012.7692307692307","2024-03-20 16:37:00+00"
"988.0769230769231","2024-03-20 16:38:00+00"
"996.1538461538462","2024-03-20 16:39:00+00"
"988.6923076923077","2024-03-20 16:40:00+00"
"1024.923076923077","2024-03-20 16:41:00+00"
"992.8148148148148","2024-03-20 16:42:00+00"
"1004.4230769230769","2024-03-20 16:43:00+00"
"1008.6923076923077","2024-03-20 16:44:00+00"
"1004.3846153846154","2024-03-20 16:45:00+00"
"999.3846153846154","2024-03-20 16:46:00+00"
"989.7692307692307","2024-03-20 16:47:00+00"
"983.8461538461538","2024-03-20 16:49:00+00"
"1004.6923076923077","2024-03-20 16:48:00+00"
"814.3076923076923","2024-03-22 16:44:00+00"
"983.8461538461538","2024-03-20 16:50:00+00"
"972","2024-03-20 16:51:00+00"
"984.8461538461538","2024-03-20 16:52:00+00"
"982.3076923076923","2024-03-20 16:53:00+00"
"994.9230769230769","2024-03-20 16:54:00+00"
"995.0769230769231","2024-03-20 16:55:00+00"
"1013","2024-03-20 16:58:00+00"
"1001.4615384615385","2024-03-20 16:56:00+00"
"1012.1538461538462","2024-03-20 16:57:00+00"
"1022.6153846153846","2024-03-20 16:59:00+00"
"1028.923076923077","2024-03-20 17:01:00+00"
"1038.6923076923076","2024-03-20 17:00:00+00"
"1028.923076923077","2024-03-20 17:02:00+00"
"1000.2962962962963","2024-03-20 17:03:00+00"
"974.3846153846154","2024-03-20 17:05:00+00"
"979.7307692307693","2024-03-20 17:04:00+00"
"966.6153846153846","2024-03-20 17:06:00+00"
"1007.5384615384615","2024-03-20 17:07:00+00"
"980.5384615384615","2024-03-20 17:08:00+00"
"1020.4615384615385","2024-03-20 17:09:00+00"
"1004.6153846153846","2024-03-20 17:10:00+00"
"1025.1538461538462","2024-03-20 17:11:00+00"
"1008.5384615384615","2024-03-20 17:12:00+00"
"999.6153846153846","2024-03-20 17:13:00+00"
"997.1538461538462","2024-03-20 17:14:00+00"
"999.76","2024-03-20 17:15:00+00"
"1012.3846153846154","2024-03-20 17:17:00+00"
"1015.6923076923077","2024-03-20 17:16:00+00"
"1001.8461538461538","2024-03-20 17:18:00+00"
"1001.9230769230769","2024-03-20 17:19:00+00"
"1007.5555555555555","2024-03-20 17:20:00+00"
"972","2024-03-20 17:21:00+00"
"924.9230769230769","2024-03-20 17:23:00+00"
"960.6923076923077","2024-03-20 17:22:00+00"
"958.3846153846154","2024-03-20 17:25:00+00"
"948.7692307692307","2024-03-20 17:24:00+00"
"943","2024-03-20 17:28:00+00"
"948.8148148148148","2024-03-20 17:26:00+00"
"943.3846153846154","2024-03-20 17:27:00+00"
"954.0769230769231","2024-03-20 17:29:00+00"
"952.2307692307693","2024-03-20 17:30:00+00"
"949.2307692307693","2024-03-20 17:31:00+00"
"938.8461538461538","2024-03-20 17:32:00+00"
"934.3076923076923","2024-03-20 17:33:00+00"
"935.8461538461538","2024-03-20 17:34:00+00"
"940.6153846153846","2024-03-20 17:35:00+00"
"935.4615384615385","2024-03-20 17:36:00+00"
"935","2024-03-20 17:37:00+00"
"947","2024-03-20 17:38:00+00"
"941.5384615384615","2024-03-20 17:39:00+00"
"947.4615384615385","2024-03-20 17:40:00+00"
"924.8518518518518","2024-03-20 17:41:00+00"
"934.0769230769231","2024-03-20 17:42:00+00"
"911.9230769230769","2024-03-20 17:43:00+00"
"969.0769230769231","2024-03-20 17:45:00+00"
"943.2307692307693","2024-03-20 17:44:00+00"
"991.3076923076923","2024-03-20 17:46:00+00"
"987.4615384615385","2024-03-20 17:47:00+00"
"989.7692307692307","2024-03-20 17:48:00+00"
"999.2307692307693","2024-03-20 17:49:00+00"
"979.0769230769231","2024-03-20 17:51:00+00"
"981.4814814814815","2024-03-20 17:50:00+00"
"946.6923076923077","2024-03-22 15:54:00+00"
"948.8461538461538","2024-03-22 15:55:00+00"
"982","2024-03-20 17:53:00+00"
"981.7692307692307","2024-03-20 17:52:00+00"
"981.0769230769231","2024-03-20 17:54:00+00"
"986.5384615384615","2024-03-20 17:55:00+00"
"976.8461538461538","2024-03-20 17:56:00+00"
"1000","2024-03-20 17:57:00+00"
"1012.1538461538462","2024-03-20 17:58:00+00"
"1007.4615384615385","2024-03-20 17:59:00+00"
"996.8148148148148","2024-03-20 18:00:00+00"
"975.84","2024-03-20 18:01:00+00"
"960.1851851851852","2024-03-20 18:02:00+00"
"991.3076923076923","2024-03-20 18:03:00+00"
"997.6923076923077","2024-03-20 18:04:00+00"
"992.4615384615385","2024-03-20 18:05:00+00"
"970.7692307692307","2024-03-20 18:06:00+00"
"935.7692307692307","2024-03-20 18:07:00+00"
"963.5555555555555","2024-03-20 18:08:00+00"
"960.4615384615385","2024-03-20 18:09:00+00"
"965.2307692307693","2024-03-20 18:11:00+00"
"967.3846153846154","2024-03-20 18:10:00+00"
"947.4615384615385","2024-03-20 18:12:00+00"
"979.2307692307693","2024-03-20 18:13:00+00"
"954.3076923076923","2024-03-20 18:14:00+00"
"964","2024-03-20 18:15:00+00"
"966.8461538461538","2024-03-20 18:16:00+00"
"962.3846153846154","2024-03-20 18:17:00+00"
"947.2307692307693","2024-03-20 18:18:00+00"
"955.2307692307693","2024-03-20 18:19:00+00"
"947.5384615384615","2024-03-20 18:21:00+00"
"954.1538461538462","2024-03-20 18:20:00+00"
"947","2024-03-20 18:22:00+00"
"940.5384615384615","2024-03-20 18:23:00+00"
"951.0769230769231","2024-03-20 18:24:00+00"
"944.5925925925926","2024-03-20 18:25:00+00"
"946.8846153846154","2024-03-20 18:26:00+00"
"965.4615384615385","2024-03-20 18:27:00+00"
"949.4615384615385","2024-03-20 18:28:00+00"
"946","2024-03-20 18:30:00+00"
"946.1538461538462","2024-03-20 18:29:00+00"
"938.6153846153846","2024-03-20 18:31:00+00"
"940.7692307692307","2024-03-20 18:32:00+00"
"952.25","2024-03-20 18:33:00+00"
"929","2024-03-20 18:46:00+00"
"940.0769230769231","2024-03-20 18:47:00+00"
"941.925925925926","2024-03-20 18:48:00+00"
"921.6923076923077","2024-03-20 18:49:00+00"
"921.8461538461538","2024-03-20 18:50:00+00"
"921.0769230769231","2024-03-20 18:51:00+00"
"929.3076923076923","2024-03-20 18:52:00+00"
"941.0769230769231","2024-03-20 18:53:00+00"
"940.1538461538462","2024-03-20 18:54:00+00"
"947.3846153846154","2024-03-20 18:55:00+00"
"980.3846153846154","2024-03-20 18:57:00+00"
"960","2024-03-20 18:56:00+00"
"973.6923076923077","2024-03-20 18:58:00+00"
"962.8461538461538","2024-03-20 18:59:00+00"
"960.1538461538462","2024-03-20 19:00:00+00"
"945.2307692307693","2024-03-20 19:01:00+00"
"959.6923076923077","2024-03-20 19:02:00+00"
"953.6153846153846","2024-03-20 19:03:00+00"
"957.5384615384615","2024-03-20 19:05:00+00"
"963.1538461538462","2024-03-20 19:04:00+00"
"939.3846153846154","2024-03-20 19:07:00+00"
"949.5925925925926","2024-03-20 19:06:00+00"
"920.5384615384615","2024-03-20 19:08:00+00"
"929.1538461538462","2024-03-20 19:09:00+00"
"922","2024-03-20 19:11:00+00"
"933.6923076923077","2024-03-20 19:10:00+00"
"927.4615384615385","2024-03-20 19:12:00+00"
"923.3846153846154","2024-03-20 19:13:00+00"
"924.8518518518518","2024-03-20 19:14:00+00"
"927.7692307692307","2024-03-20 19:15:00+00"
"922.4615384615385","2024-03-20 19:16:00+00"
"915.5384615384615","2024-03-20 19:17:00+00"
"923.3076923076923","2024-03-20 19:18:00+00"
"919.3846153846154","2024-03-20 19:19:00+00"
"922.6923076923077","2024-03-20 19:20:00+00"
"919.3076923076923","2024-03-20 19:21:00+00"
"914.1481481481482","2024-03-20 19:23:00+00"
"916.2307692307693","2024-03-20 19:22:00+00"
"906.32","2024-03-20 19:24:00+00"
"918","2024-03-20 19:25:00+00"
"920.92","2024-03-20 19:26:00+00"
"922.8518518518518","2024-03-20 19:27:00+00"
"921.2307692307693","2024-03-20 19:29:00+00"
"923.9230769230769","2024-03-20 19:28:00+00"
"913.3076923076923","2024-03-20 19:30:00+00"
"916.6923076923077","2024-03-20 19:31:00+00"
"905","2024-03-20 19:32:00+00"
"891.0769230769231","2024-03-20 19:33:00+00"
"895.8518518518518","2024-03-20 19:35:00+00"
"893.6923076923077","2024-03-20 19:34:00+00"
"897.5384615384615","2024-03-20 19:37:00+00"
"892.3076923076923","2024-03-20 19:36:00+00"
"898","2024-03-20 19:38:00+00"
"899.8461538461538","2024-03-20 19:39:00+00"
"885.2307692307693","2024-03-20 19:40:00+00"
"902.4615384615385","2024-03-20 19:41:00+00"
"889.2307692307693","2024-03-20 19:42:00+00"
"887.0769230769231","2024-03-20 19:43:00+00"
"887.925925925926","2024-03-20 19:44:00+00"
"877.4230769230769","2024-03-20 19:45:00+00"
"841.6923076923077","2024-03-20 19:47:00+00"
"840","2024-03-20 19:48:00+00"
"863.1538461538462","2024-03-20 19:46:00+00"
"828.9230769230769","2024-03-20 19:49:00+00"
"819.9230769230769","2024-03-20 19:51:00+00"
"819.6923076923077","2024-03-20 19:50:00+00"
"802","2024-03-20 19:54:00+00"
"813.5384615384615","2024-03-20 19:52:00+00"
"802.8461538461538","2024-03-20 19:53:00+00"
"823.2307692307693","2024-03-20 19:55:00+00"
"813.8888888888889","2024-03-20 19:56:00+00"
"822.6153846153846","2024-03-20 19:57:00+00"
"837.7692307692307","2024-03-20 19:58:00+00"
"829.7692307692307","2024-03-20 19:59:00+00"
"830.8461538461538","2024-03-20 20:00:00+00"
"823.6153846153846","2024-03-20 20:01:00+00"
"842.3846153846154","2024-03-20 20:02:00+00"
"853.2307692307693","2024-03-20 20:03:00+00"
"875.8461538461538","2024-03-20 20:05:00+00"
"894.6153846153846","2024-03-20 20:04:00+00"
"876.7692307692307","2024-03-20 20:06:00+00"
"886.2307692307693","2024-03-20 20:07:00+00"
"874.0769230769231","2024-03-20 20:08:00+00"
"894.2307692307693","2024-03-20 20:09:00+00"
"896","2024-03-20 20:10:00+00"
"884","2024-03-20 20:11:00+00"
"925.4615384615385","2024-03-20 20:12:00+00"
"922.5384615384615","2024-03-20 20:13:00+00"
"876","2024-03-20 20:14:00+00"
"918.1538461538462","2024-03-20 20:15:00+00"
"927.2592592592592","2024-03-20 20:17:00+00"
"941.3846153846154","2024-03-20 20:16:00+00"
"883.4615384615385","2024-03-20 20:19:00+00"
"730.2307692307693","2024-03-22 17:00:00+00"
"891.8461538461538","2024-03-20 20:18:00+00"
"875.6153846153846","2024-03-20 20:20:00+00"
"856.5384615384615","2024-03-20 20:21:00+00"
"818.5384615384615","2024-03-20 20:23:00+00"
"816.1111111111111","2024-03-20 20:22:00+00"
"802.1538461538462","2024-03-20 20:25:00+00"
"805.1538461538462","2024-03-20 20:24:00+00"
"778","2024-03-20 20:26:00+00"
"790.7692307692307","2024-03-20 20:27:00+00"
"768.3846153846154","2024-03-20 20:29:00+00"
"774.4615384615385","2024-03-20 20:28:00+00"
"789.2307692307693","2024-03-20 20:30:00+00"
"774.3846153846154","2024-03-20 20:31:00+00"
"758.0769230769231","2024-03-20 20:33:00+00"
"771.1538461538462","2024-03-20 20:32:00+00"
"770.8","2024-03-20 20:34:00+00"
"799.6923076923077","2024-03-20 20:35:00+00"
"790","2024-03-20 20:36:00+00"
"811.1538461538462","2024-03-20 20:37:00+00"
"800.9629629629629","2024-03-20 20:38:00+00"
"812","2024-03-20 20:39:00+00"
"843.4615384615385","2024-03-20 20:40:00+00"
"846.9230769230769","2024-03-20 20:41:00+00"
"877.3846153846154","2024-03-20 20:43:00+00"
"879.3076923076923","2024-03-20 20:42:00+00"
"856.6923076923077","2024-03-20 20:44:00+00"
"876.2962962962963","2024-03-20 20:45:00+00"
"885.2307692307693","2024-03-20 20:47:00+00"
"876.0769230769231","2024-03-20 20:46:00+00"
"878.6153846153846","2024-03-20 20:48:00+00"
"871.5384615384615","2024-03-20 20:49:00+00"
"900.5384615384615","2024-03-20 20:51:00+00"
"882.0769230769231","2024-03-20 20:50:00+00"
"881.6923076923077","2024-03-20 20:52:00+00"
"884.8076923076923","2024-03-20 20:53:00+00"
"880.3846153846154","2024-03-20 20:54:00+00"
"855.0769230769231","2024-03-20 20:55:00+00"
"835.4615384615385","2024-03-20 20:56:00+00"
"835.8461538461538","2024-03-20 20:57:00+00"
"841.5384615384615","2024-03-20 20:58:00+00"
"847.5384615384615","2024-03-20 20:59:00+00"
"880.8076923076923","2024-03-20 21:01:00+00"
"873.925925925926","2024-03-20 21:00:00+00"
"887.4615384615385","2024-03-20 21:02:00+00"
"886.1538461538462","2024-03-20 21:03:00+00"
"857.7692307692307","2024-03-20 21:05:00+00"
"868.4615384615385","2024-03-20 21:04:00+00"
"855.0769230769231","2024-03-20 21:07:00+00"
"856.0769230769231","2024-03-20 21:06:00+00"
"863.3076923076923","2024-03-20 21:08:00+00"
"874.1851851851852","2024-03-20 21:09:00+00"
"875.9615384615385","2024-03-20 21:10:00+00"
"865.8461538461538","2024-03-20 21:11:00+00"
"863.3846153846154","2024-03-20 21:13:00+00"
"872.6923076923077","2024-03-20 21:12:00+00"
"831.9629629629629","2024-03-20 21:15:00+00"
"845.52","2024-03-20 21:14:00+00"
"836.7692307692307","2024-03-20 21:16:00+00"
"859.1153846153846","2024-03-20 21:17:00+00"
"857.2307692307693","2024-03-20 21:18:00+00"
"861.6296296296297","2024-03-20 21:19:00+00"
"858.1538461538462","2024-03-20 21:20:00+00"
"860.7692307692307","2024-03-20 21:21:00+00"
"944.2222222222222","2024-03-22 15:57:00+00"
"839.7692307692307","2024-03-20 21:22:00+00"
"832.4615384615385","2024-03-20 21:23:00+00"
"832.9230769230769","2024-03-20 21:24:00+00"
"837.6296296296297","2024-03-20 21:25:00+00"
"836.0769230769231","2024-03-20 21:26:00+00"
"850.7692307692307","2024-03-20 21:27:00+00"
"884.3076923076923","2024-03-20 21:28:00+00"
"919.3076923076923","2024-03-20 21:29:00+00"
"916.2307692307693","2024-03-20 21:31:00+00"
"919.2307692307693","2024-03-20 21:30:00+00"
"875.3846153846154","2024-03-20 21:32:00+00"
"875.6923076923077","2024-03-20 21:33:00+00"
"877.9230769230769","2024-03-20 21:35:00+00"
"888","2024-03-20 21:34:00+00"
"878.8461538461538","2024-03-20 21:36:00+00"
"875.3076923076923","2024-03-20 21:37:00+00"
"914.4444444444445","2024-03-20 21:39:00+00"
"893.4615384615385","2024-03-20 21:38:00+00"
"893.2307692307693","2024-03-20 21:41:00+00"
"919.8461538461538","2024-03-20 21:40:00+00"
"869.7692307692307","2024-03-20 21:42:00+00"
"858.7692307692307","2024-03-20 21:43:00+00"
"859.7692307692307","2024-03-20 21:45:00+00"
"857.0769230769231","2024-03-20 21:44:00+00"
"837.8461538461538","2024-03-20 21:46:00+00"
"826.7692307692307","2024-03-20 21:47:00+00"
"855.5185185185185","2024-03-20 21:49:00+00"
"836.1538461538462","2024-03-20 21:48:00+00"
"840.3846153846154","2024-03-20 21:51:00+00"
"845.9230769230769","2024-03-20 21:50:00+00"
"827.0769230769231","2024-03-20 21:52:00+00"
"841.6923076923077","2024-03-20 21:53:00+00"
"836.5384615384615","2024-03-20 21:54:00+00"
"830.4615384615385","2024-03-20 21:55:00+00"
"841.0769230769231","2024-03-20 21:56:00+00"
"835.2692307692307","2024-03-20 21:57:00+00"
"877.9230769230769","2024-03-20 21:59:00+00"
"850.3846153846154","2024-03-20 21:58:00+00"
"879.9230769230769","2024-03-20 22:00:00+00"
"867.12","2024-03-20 22:01:00+00"
"838.3076923076923","2024-03-20 22:02:00+00"
"829.5384615384615","2024-03-20 22:03:00+00"
"834.9230769230769","2024-03-20 22:05:00+00"
"844.6923076923077","2024-03-20 22:04:00+00"
"820.1538461538462","2024-03-20 22:06:00+00"
"818.074074074074","2024-03-20 22:07:00+00"
"818.9230769230769","2024-03-20 22:08:00+00"
"826.3846153846154","2024-03-20 22:09:00+00"
"845.08","2024-03-20 22:11:00+00"
"865.7692307692307","2024-03-20 22:10:00+00"
"832.2307692307693","2024-03-20 22:13:00+00"
"846.6923076923077","2024-03-20 22:12:00+00"
"847.4615384615385","2024-03-20 22:15:00+00"
"840.2307692307693","2024-03-20 22:14:00+00"
"848","2024-03-20 22:16:00+00"
"869","2024-03-20 22:18:00+00"
"867.3846153846154","2024-03-20 22:17:00+00"
"871.7692307692307","2024-03-20 22:19:00+00"
"888.6153846153846","2024-03-20 22:20:00+00"
"910.3076923076923","2024-03-20 22:21:00+00"
"910.1538461538462","2024-03-20 22:22:00+00"
"897.0769230769231","2024-03-20 22:23:00+00"
"947.1538461538462","2024-03-22 15:56:00+00"
"878","2024-03-20 22:25:00+00"
"890.4444444444445","2024-03-20 22:24:00+00"
"855.84","2024-03-20 22:26:00+00"
"902","2024-03-20 22:27:00+00"
"873.6923076923077","2024-03-20 22:28:00+00"
"879.3076923076923","2024-03-20 22:29:00+00"
"911.7692307692307","2024-03-20 22:31:00+00"
"851.3846153846154","2024-03-20 22:30:00+00"
"899.4615384615385","2024-03-20 22:32:00+00"
"890.6153846153846","2024-03-20 22:33:00+00"
"876.1538461538462","2024-03-20 22:34:00+00"
"868.2692307692307","2024-03-20 22:35:00+00"
"859.3461538461538","2024-03-20 22:36:00+00"
"856.2307692307693","2024-03-20 22:37:00+00"
"844","2024-03-20 22:38:00+00"
"850.3846153846154","2024-03-20 22:39:00+00"
"861.1538461538462","2024-03-20 22:40:00+00"
"864.7692307692307","2024-03-20 22:41:00+00"
"880.6923076923077","2024-03-20 22:43:00+00"
